video_id,title,description,publish_date,duration,view_count,like_count,url,thumbnail,processing_status,processing_date,transcript_path,embeddings_status,embeddings_date,embeddings_count
Ujwxp-Hx7LI,"""Eben-ezer"" I Samuel 7:3-12","Fellowship Baptist Church - Oakton, VA 
May 29, 2022 (Morning Worship)",20220602,2736,19,0,https://www.youtube.com/watch?v=Ujwxp-Hx7LI,https://i.ytimg.com/vi/Ujwxp-Hx7LI/maxresdefault.jpg,processed,2025-04-16T14:39:24.265599,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Ujwxp-Hx7LI.json,pending,,0
VK1ZADVO-rE,"""Went Every Where Preaching The Word"" Acts 8:1-4","Fellowship Baptist Church - Oakton, VA 
May 15, 2022 (Morning Worship)",20220515,2879,25,0,https://www.youtube.com/watch?v=VK1ZADVO-rE,https://i.ytimg.com/vi/VK1ZADVO-rE/maxresdefault.jpg,processed,2025-04-16T14:54:46.601268,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\VK1ZADVO-rE.json,pending,,0
QaNLhiuXtTI,"""Building Up"" Proverbs 14:1","Fellowship Baptist Church - Oakton, VA 
May 8, 2022 (Evening Worship)",20220509,1400,19,0,https://www.youtube.com/watch?v=QaNLhiuXtTI,https://i.ytimg.com/vi/QaNLhiuXtTI/maxresdefault.jpg,processed,2025-04-16T14:56:45.198358,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\QaNLhiuXtTI.json,pending,,0
obVssEzUYgQ,"""Generational Faith"" II Timothy 1:5","Fellowship Baptist Church - Oakton, VA 
May 8, 2022 (Morning Worship)",20220509,2649,11,0,https://www.youtube.com/watch?v=obVssEzUYgQ,https://i.ytimg.com/vi/obVssEzUYgQ/maxresdefault.jpg,processed,2025-04-16T15:01:23.620737,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\obVssEzUYgQ.json,pending,,0
6q394CAnPD0,"""What's In Your Tent?"" Genesis 31:17-37","Fellowship Baptist Church - Oakton, VA 
May 1, 2022 (Evening Worship)",20220502,2141,8,0,https://www.youtube.com/watch?v=6q394CAnPD0,https://i.ytimg.com/vi/6q394CAnPD0/maxresdefault.jpg,processed,2025-04-16T15:05:04.106407,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\6q394CAnPD0.json,pending,,0
rwlS36WfLm8,"""Elisha Wept"" II Kings 8:7-15","Fellowship Baptist Church - Oakton, VA 
May 1, 2022 (Morning Worship)",20220501,2744,7,0,https://www.youtube.com/watch?v=rwlS36WfLm8,https://i.ytimg.com/vi/rwlS36WfLm8/maxresdefault.jpg,processed,2025-04-16T15:09:38.446119,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\rwlS36WfLm8.json,pending,,0
VAwhGyZS5VU,"""O How Love I Thy Law"" Psalm 119:97","Fellowship Baptist Church - Oakton, VA 
April 24, 2022 (Morning Worship)",20220424,2542,7,0,https://www.youtube.com/watch?v=VAwhGyZS5VU,https://i.ytimg.com/vi/VAwhGyZS5VU/maxresdefault.jpg,processed,2025-04-16T15:14:00.297570,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\VAwhGyZS5VU.json,pending,,0
M0Dw4IAWMLg,"""Because He Lives"" I Corinthians 15","Fellowship Baptist Church - Oakton, VA 
April 17, 2022 (Morning Worship)",20220417,2744,22,0,https://www.youtube.com/watch?v=M0Dw4IAWMLg,https://i.ytimg.com/vi/M0Dw4IAWMLg/maxresdefault.jpg,processed,2025-04-16T15:19:06.876231,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\M0Dw4IAWMLg.json,pending,,0
hMIOkmwPfzg,"""Jacob Increased Exceedingly"" Genesis 30:25 - Genesis 31:16","Fellowship Baptist Church - Oakton, VA 
April 10, 2022 (Evening Worship)",20220411,2603,6,0,https://www.youtube.com/watch?v=hMIOkmwPfzg,https://i.ytimg.com/vi/hMIOkmwPfzg/maxresdefault.jpg,processed,2025-04-16T15:24:05.954235,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\hMIOkmwPfzg.json,pending,,0
bADTYZtvU4s,"""Finding My Place In World Missions"" Mark 16:15","Fellowship Baptist Church - Oakton, VA 
April 3, 2022 (Evening Worship)",20220408,1611,9,0,https://www.youtube.com/watch?v=bADTYZtvU4s,https://i.ytimg.com/vi/bADTYZtvU4s/maxresdefault.jpg,processed,2025-04-16T15:26:47.438972,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\bADTYZtvU4s.json,pending,,0
e8EcrF1qCYY,"""A Witness Of The Sufferings Of Christ"" I Peter 5:1","Fellowship Baptist Church - Oakton, VA 
April 3, 2022 (Morning Worship)",20220403,2732,11,0,https://www.youtube.com/watch?v=e8EcrF1qCYY,https://i.ytimg.com/vi/e8EcrF1qCYY/maxresdefault.jpg,processed,2025-04-16T15:31:41.089639,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\e8EcrF1qCYY.json,pending,,0
8LNBaTbwuzM,"""The Sons of Jacob - Part 2"" Genesis 30:18-24","Fellowship Baptist Church - Oakton, VA 
March 27, 2022 (Evening Worship)",20220328,2207,10,0,https://www.youtube.com/watch?v=8LNBaTbwuzM,https://i.ytimg.com/vi/8LNBaTbwuzM/maxresdefault.jpg,processed,2025-04-16T15:35:29.705216,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\8LNBaTbwuzM.json,pending,,0
RFprzdBEilQ,"""As Ye See The Day Approaching"" Hebrews 10:25","Fellowship Baptist Church - Oakton, VA 
March 27, 2022 (Morning Worship)",20220327,2887,22,0,https://www.youtube.com/watch?v=RFprzdBEilQ,https://i.ytimg.com/vi/RFprzdBEilQ/maxresdefault.jpg,processed,2025-04-16T15:40:30.451590,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\RFprzdBEilQ.json,pending,,0
t3763lfMrgQ,"""I Have Learned To Be Content"" Philippians 4:10-12","Fellowship Baptist Church - Oakton, VA 
March 24, 2022 (Mid-Week Service)",20220324,1505,4,0,https://www.youtube.com/watch?v=t3763lfMrgQ,https://i.ytimg.com/vi/t3763lfMrgQ/maxresdefault.jpg,processed,2025-04-16T15:42:17.886981,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\t3763lfMrgQ.json,pending,,0
IMtCrSMeE_8,"""The Sons of Jacob - Part 1"" Genesis 29:31 - 30:13","Fellowship Baptist Church - Oakton, VA 
March 20, 2022 (Evening Worship)",20220321,2527,9,0,https://www.youtube.com/watch?v=IMtCrSMeE_8,https://i.ytimg.com/vi/IMtCrSMeE_8/maxresdefault.jpg,processed,2025-04-16T15:46:30.335340,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\IMtCrSMeE_8.json,pending,,0
-sLfVr4caDI,"""When The People Complained"" Numbers 11:1-3","Fellowship Baptist Church - Oakton, VA 
March 20, 2022 (Morning Worship)",20220321,2913,11,0,https://www.youtube.com/watch?v=-sLfVr4caDI,https://i.ytimg.com/vi/-sLfVr4caDI/maxresdefault.jpg,processed,2025-04-16T15:51:36.343578,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\-sLfVr4caDI.json,pending,,0
eoPrxxfMgiw,"""When He Shall Appear"" I John 2:28 - I John 3:3","Fellowship Baptist Church - Oakton, VA 
March 13, 2022 (Morning Worship)",20220313,2476,21,0,https://www.youtube.com/watch?v=eoPrxxfMgiw,https://i.ytimg.com/vi/eoPrxxfMgiw/maxresdefault.jpg,processed,2025-04-16T15:55:51.054987,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\eoPrxxfMgiw.json,pending,,0
eusw5oiGk-A,"""Jacob Saw Rachel"" Genesis 29:1-30","Fellowship Baptist Church - Oakton, VA 
March 6, 2022 (Evening Worship)",20220307,2539,6,0,https://www.youtube.com/watch?v=eusw5oiGk-A,https://i.ytimg.com/vi/eusw5oiGk-A/maxresdefault.jpg,processed,2025-04-16T16:00:22.711137,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\eusw5oiGk-A.json,pending,,0
d-1B6rYpHbw,"""There Are Many Antichrists"" I John 2:18-27","Fellowship Baptist Church - Oakton, VA 
March 6, 2022 (Morning Worship)",20220306,3138,18,0,https://www.youtube.com/watch?v=d-1B6rYpHbw,https://i.ytimg.com/vi/d-1B6rYpHbw/maxresdefault.jpg,processed,2025-04-16T16:05:50.017722,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\d-1B6rYpHbw.json,pending,,0
4BBfiBe_jzw,"""The Classroom Of Affliction"" Psalm 119:71","Fellowship Baptist Church - Oakton, VA 
March 2, 2022 (Mid-Week Service)",20220303,1457,4,0,https://www.youtube.com/watch?v=4BBfiBe_jzw,https://i.ytimg.com/vi/4BBfiBe_jzw/maxresdefault.jpg,processed,2025-04-16T16:07:53.866600,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\4BBfiBe_jzw.json,pending,,0
Q_1QzEYkQvA,"""The Lord Spoke To Jacob"" Genesis 28:10-22","Fellowship Baptist Church - Oakton, VA 
February 27, 2022 (Evening Worship)",20220228,2945,12,0,https://www.youtube.com/watch?v=Q_1QzEYkQvA,https://i.ytimg.com/vi/Q_1QzEYkQvA/maxresdefault.jpg,processed,2025-04-16T16:13:03.803747,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Q_1QzEYkQvA.json,pending,,0
9JjoBDbN7Ms,"""The Place Of Prayer In Our Lives"" I Timothy 2:1-8","Fellowship Baptist Church - Oakton, VA 
February 27, 2022 (Morning Worship)",20220227,2944,21,0,https://www.youtube.com/watch?v=9JjoBDbN7Ms,https://i.ytimg.com/vi/9JjoBDbN7Ms/maxresdefault.jpg,processed,2025-04-16T16:18:07.941845,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\9JjoBDbN7Ms.json,pending,,0
PVuTDINYjgU,"""Lessons From History"" I Corinthians 10:5-11","Fellowship Baptist Church - Oakton, VA 
February 23, 2022 (Mid-Week Service)",20220227,1539,2,0,https://www.youtube.com/watch?v=PVuTDINYjgU,https://i.ytimg.com/vi/PVuTDINYjgU/maxresdefault.jpg,processed,2025-04-16T16:20:02.641218,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\PVuTDINYjgU.json,pending,,0
WBrQ2Fdoczo,"""Isaac Blessed Him And Charged Him"" Genesis 28:1-9","Fellowship Baptist Church - Oakton, VA 
February 20, 2022 (Evening Worship)",20220227,2625,3,0,https://www.youtube.com/watch?v=WBrQ2Fdoczo,https://i.ytimg.com/vi/WBrQ2Fdoczo/maxresdefault.jpg,processed,2025-04-16T16:24:36.725837,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\WBrQ2Fdoczo.json,pending,,0
1_NCe9SHoA0,"""Love Not The World"" I John 2:15-17","Fellowship Baptist Church - Oakton, VA 
February 20, 2022 (Morning Worship)",20220220,2743,9,1,https://www.youtube.com/watch?v=1_NCe9SHoA0,https://i.ytimg.com/vi/1_NCe9SHoA0/maxresdefault.jpg,processed,2025-04-16T16:29:38.302627,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\1_NCe9SHoA0.json,pending,,0
PcWAoGx4sog,"""That My Soul May Bless Thee"" Genesis 27:1-46","Fellowship Baptist Church - Oakton, VA 
February 13, 2022 (Evening Worship)",20220214,2684,10,0,https://www.youtube.com/watch?v=PcWAoGx4sog,https://i.ytimg.com/vi/PcWAoGx4sog/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgWCg9MA8=&rs=AOn4CLBxV8qZQeB4AaKmUA8j2xqb4sLMQA,processed,2025-04-16T16:34:26.770893,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\PcWAoGx4sog.json,pending,,0
KkcM-CWB5g0,"""Examine Your Spiritual Maturity"" I John 2:12-14","Fellowship Baptist Church - Oakton, VA 
February 13, 2022 (Morning Worship)",20220214,2580,8,0,https://www.youtube.com/watch?v=KkcM-CWB5g0,https://i.ytimg.com/vi/KkcM-CWB5g0/maxresdefault.jpg,in_progress,2025-04-16T16:34:36.814110,,pending,,0
4L7zninfmhA,"""What Should I Desire To Learn?"" Psalm 27:11","Fellowship Baptist Church - Oakton, VA 
February 9, 2022 (Mid-Week Service)",20220210,2036,9,0,https://www.youtube.com/watch?v=4L7zninfmhA,https://i.ytimg.com/vi/4L7zninfmhA/maxresdefault.jpg,processed,2025-04-17T00:04:37.412674,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\4L7zninfmhA.json,pending,,0
fHale4gghi4,"""Love One Another"" I John 2:7-11","Fellowship Baptist Church - Oakton, VA 
February 6, 2022 (Morning Worship)",20220207,3020,3,0,https://www.youtube.com/watch?v=fHale4gghi4,https://i.ytimg.com/vi/fHale4gghi4/maxresdefault.jpg,processed,2025-04-17T00:09:59.960819,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\fHale4gghi4.json,pending,,0
Y0rICXkoJFs,"""How Shall They Preach, Except They Be Sent"" Romans 10:13-17","Fellowship Baptist Church - Oakton, VA 
February 6, 2022 (Evening Worship)",20220207,1663,6,0,https://www.youtube.com/watch?v=Y0rICXkoJFs,https://i.ytimg.com/vi/Y0rICXkoJFs/maxresdefault.jpg,processed,2025-04-17T00:13:16.078587,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Y0rICXkoJFs.json,pending,,0
6MLW_MPF-wo,"""A Teachable Spirit"" Acts 8:26-39","Fellowship Baptist Church - Oakton, VA 
February 2, 2022 (Mid-Week Service)",20220206,1751,5,1,https://www.youtube.com/watch?v=6MLW_MPF-wo,https://i.ytimg.com/vi/6MLW_MPF-wo/maxresdefault.jpg,processed,2025-04-17T00:16:29.881893,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\6MLW_MPF-wo.json,pending,,0
6as6Bz2amJY,"""Isaac Dwelt In Gerar"" Genesis 26:1-35","Fellowship Baptist Church - Oakton, VA 
January 30, 2022 (Evening Worship)",20220131,2933,13,0,https://www.youtube.com/watch?v=6as6Bz2amJY,https://i.ytimg.com/vi/6as6Bz2amJY/maxresdefault.jpg,processed,2025-04-17T00:21:37.386047,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\6as6Bz2amJY.json,pending,,0
LgRl3wwGxNo,"""Walk As He Walked"" I John 2:3-6","Fellowship Baptist Church - Oakton, VA 
January 30, 2022 (Morning Worship)",20220130,2911,11,0,https://www.youtube.com/watch?v=LgRl3wwGxNo,https://i.ytimg.com/vi/LgRl3wwGxNo/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGHIgWyhAMA8=&rs=AOn4CLA5pnov4w62zPa2s3WK0zGMCM5UFQ,processed,2025-04-17T00:26:33.074276,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\LgRl3wwGxNo.json,pending,,0
33dEESPc4gk,"""Two Purposes For Learning"" Matthew 7:29","Fellowship Baptist Church - Oakton, VA 
January 26, 2022 (Mid-Week Service)",20220129,1886,5,0,https://www.youtube.com/watch?v=33dEESPc4gk,https://i.ytimg.com/vi/33dEESPc4gk/maxresdefault.jpg,processed,2025-04-17T00:29:59.662500,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\33dEESPc4gk.json,pending,,0
N9mMZtwmED4,"""Jesus, Our Advocate"" I John 2:1-2","Fellowship Baptist Church - Oakton, VA 
January 23, 2022 (Morning Worship)",20220123,2673,4,1,https://www.youtube.com/watch?v=N9mMZtwmED4,https://i.ytimg.com/vi/N9mMZtwmED4/maxresdefault.jpg,processed,2025-04-17T00:35:37.544883,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\N9mMZtwmED4.json,pending,,0
tvDolqjH5AQ,"""God Is Light"" I John 1:5-10","Fellowship Baptist Church - Oakton, VA 
January 16, 2022 (Morning Worship)",20220117,3201,9,0,https://www.youtube.com/watch?v=tvDolqjH5AQ,https://i.ytimg.com/vi/tvDolqjH5AQ/maxresdefault.jpg,processed,2025-04-17T00:41:13.197563,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\tvDolqjH5AQ.json,pending,,0
wb3Da9z0nOk,"FBC Oakton, VA - January 12, 2022 (Mid-Week Service)","""Where's The Fire""
Exodus 29
Bro. Jeff Walker",20220117,1906,22,0,https://www.youtube.com/watch?v=wb3Da9z0nOk,https://i.ytimg.com/vi/wb3Da9z0nOk/maxresdefault.jpg,processed,2025-04-17T00:44:26.136520,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\wb3Da9z0nOk.json,pending,,0
oOFjt9BwwsE,"""Esau Sold His Birthright To Jacob"" Genesis 25:27-34","Fellowship Baptist Church - Oakton, VA 
January 9, 2022 (Evening Worship)",20220110,2928,18,0,https://www.youtube.com/watch?v=oOFjt9BwwsE,https://i.ytimg.com/vi/oOFjt9BwwsE/maxresdefault.jpg,processed,2025-04-17T00:49:33.496111,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\oOFjt9BwwsE.json,pending,,0
8bqqorGPae8,"""An Eyewitness Account"" I John 1:1-4","Fellowship Baptist Church - Oakton, VA 
January 9, 2022 (Morning Worship)",20220110,3025,5,0,https://www.youtube.com/watch?v=8bqqorGPae8,https://i.ytimg.com/vi/8bqqorGPae8/maxresdefault.jpg,processed,2025-04-17T00:54:53.422778,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\8bqqorGPae8.json,pending,,0
K59Hg_UGQAM,"""Salvation Belongeth Unto The Lord"" Psalm 3:7-8","Fellowship Baptist Church - Oakton, VA 
January 5, 2022 (Mid-Week Service)",20220110,1967,11,0,https://www.youtube.com/watch?v=K59Hg_UGQAM,https://i.ytimg.com/vi/K59Hg_UGQAM/maxresdefault.jpg,processed,2025-04-17T00:58:29.088333,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\K59Hg_UGQAM.json,pending,,0
aCE3YCr6zy8,"""Living Your Faith"" Philippians 4:9","Fellowship Baptist Church - Oakton, VA 
January 2, 2022 (Evening Worship)",20220103,3343,18,0,https://www.youtube.com/watch?v=aCE3YCr6zy8,https://i.ytimg.com/vi/aCE3YCr6zy8/maxresdefault.jpg,processed,2025-04-17T01:04:40.053675,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\aCE3YCr6zy8.json,pending,,0
nCFMKjd4qOQ,"""Walking In The Light"" I John 1:7","Fellowship Baptist Church - Oakton, VA 
January 2, 2022 (Morning Worship)",20220102,2673,11,0,https://www.youtube.com/watch?v=nCFMKjd4qOQ,https://i.ytimg.com/vi/nCFMKjd4qOQ/maxresdefault.jpg,processed,2025-04-17T01:09:32.693118,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\nCFMKjd4qOQ.json,pending,,0
q3MX1Go2qSk,"""They Pitched In Rephidim"" Exodus 17:1-7","Fellowship Baptist Church - Oakton, VA 
December 26, 2021 (Evening Worship)",20211227,2610,13,0,https://www.youtube.com/watch?v=q3MX1Go2qSk,https://i.ytimg.com/vi/q3MX1Go2qSk/maxresdefault.jpg,processed,2025-04-17T01:14:00.434781,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\q3MX1Go2qSk.json,pending,,0
PgcjaAnGexU,"""Go Forward"" Exodus 14:15","Fellowship Baptist Church - Oakton, VA 
December 26, 2021 (Morning Worship)",20211226,3269,9,0,https://www.youtube.com/watch?v=PgcjaAnGexU,https://i.ytimg.com/vi/PgcjaAnGexU/maxresdefault.jpg,processed,2025-04-17T01:19:41.739033,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\PgcjaAnGexU.json,pending,,0
20HHrsvLvZg,"""If Thou Knewest The Gift Of God"" John 4:10","Fellowship Baptist Church - Oakton, VA 
December 19, 2021 (Morning Worship)",20211219,3079,12,0,https://www.youtube.com/watch?v=20HHrsvLvZg,https://i.ytimg.com/vi/20HHrsvLvZg/maxresdefault.jpg,processed,2025-04-17T01:24:53.057493,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\20HHrsvLvZg.json,pending,,0
12L3c81JzTQ,"""I Laid Me Down And Slept"" Psalm 3:5-6","Fellowship Baptist Church - Oakton, VA 
December 15, 2021 (Mid-Week Service)",20211216,1989,9,0,https://www.youtube.com/watch?v=12L3c81JzTQ,https://i.ytimg.com/vi/12L3c81JzTQ/maxresdefault.jpg,processed,2025-04-17T01:28:24.609670,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\12L3c81JzTQ.json,pending,,0
1tNRCH4gQSE,"""The Elder Shall Serve The Younger"" Genesis 25:19-26","Fellowship Baptist Church - Oakton, VA 
December 12, 2021 (Evening Worship)",20211213,2960,6,0,https://www.youtube.com/watch?v=1tNRCH4gQSE,https://i.ytimg.com/vi/1tNRCH4gQSE/maxresdefault.jpg,processed,2025-04-17T01:33:36.124759,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\1tNRCH4gQSE.json,pending,,0
uGo1HL4c1vk,"""Fulfil Your Ministry"" Colossians 4:14-18","Fellowship Baptist Church - Oakton, VA 
December 12, 2021 (Morning Worship)",20211212,3077,13,1,https://www.youtube.com/watch?v=uGo1HL4c1vk,https://i.ytimg.com/vi/uGo1HL4c1vk/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AH-DoACuAiKAgwIABABGGUgWyg9MA8=&rs=AOn4CLD4u_EGsPYx-7MECtVr-_bByYdHIg,processed,2025-04-17T01:38:57.835239,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\uGo1HL4c1vk.json,pending,,0
NdxnTfKxPaI,"""I Cried Unto The Lord And He Heard Me"" Psalm 3:3-4","Fellowship Baptist Church - Oakton, VA 
December 8, 2021 (Mid-Week Service)",20211209,2111,13,0,https://www.youtube.com/watch?v=NdxnTfKxPaI,https://i.ytimg.com/vi/NdxnTfKxPaI/maxresdefault.jpg,processed,2025-04-17T01:42:46.025882,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\NdxnTfKxPaI.json,pending,,0
UJuC0OTu5_I,"""Isaac And Ishmael Buried Abraham"" Genesis 25:1-11","Fellowship Baptist Church - Oakton, VA 
December 5, 2021 (Evening Worship)",20211206,2931,14,0,https://www.youtube.com/watch?v=UJuC0OTu5_I,https://i.ytimg.com/vi/UJuC0OTu5_I/maxresdefault.jpg,processed,2025-04-17T01:47:39.698863,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\UJuC0OTu5_I.json,pending,,0
EYMGpQZnswg,"""Many Rise Against Me"" Psalm 3:1-2","Fellowship Baptist Church - Oakton, VA 
December 1, 2021 (Mid-Week Service)",20211202,1773,11,0,https://www.youtube.com/watch?v=EYMGpQZnswg,https://i.ytimg.com/vi/EYMGpQZnswg/maxresdefault.jpg,processed,2025-04-17T01:50:39.889430,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\EYMGpQZnswg.json,pending,,0
kLHnB6hbHMY,"""The Thing Proceedeth From The Lord"" Genesis 24:1-67","Fellowship Baptist Church - Oakton, VA 
November 28, 2021 (Evening Worship)",20211129,2940,5,0,https://www.youtube.com/watch?v=kLHnB6hbHMY,https://i.ytimg.com/vi/kLHnB6hbHMY/maxresdefault.jpg,processed,2025-04-17T01:55:57.565925,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\kLHnB6hbHMY.json,pending,,0
E6nXFQtcsVE,"""The Zeal Of Epaphras"" Colossians 4:12-13","Fellowship Baptist Church - Oakton, VA 
November 28, 2021 (Morning Worship)",20211129,2677,6,0,https://www.youtube.com/watch?v=E6nXFQtcsVE,https://i.ytimg.com/vi/E6nXFQtcsVE/maxresdefault.jpg,processed,2025-04-17T02:00:26.490881,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\E6nXFQtcsVE.json,pending,,0
EetmC5JSFHc,"""He Is Precious - Part 2"" I Peter 2:7","Fellowship Baptist Church - Oakton, VA 
November 21, 2021 (Evening Worship)",20211122,3139,8,0,https://www.youtube.com/watch?v=EetmC5JSFHc,https://i.ytimg.com/vi/EetmC5JSFHc/maxresdefault.jpg,processed,2025-04-17T02:05:57.516612,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\EetmC5JSFHc.json,pending,,0
eg1F6EDQyos,"""Deceiving Your Own Selves"" James 1:22","Fellowship Baptist Church - Oakton, VA 
November 17, 2021 (Mid-Week Service)",20211122,1877,4,0,https://www.youtube.com/watch?v=eg1F6EDQyos,https://i.ytimg.com/vi/eg1F6EDQyos/maxresdefault.jpg,processed,2025-04-17T02:09:21.995084,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\eg1F6EDQyos.json,pending,,0
cndo5VpvDZo,"""He Is Precious - Part 1"" I Peter 2:7","Fellowship Baptist Church - Oakton, VA 
November 21, 2021 (Morning Worship)",20211121,2638,5,0,https://www.youtube.com/watch?v=cndo5VpvDZo,https://i.ytimg.com/vi/cndo5VpvDZo/maxresdefault.jpg,processed,2025-04-17T02:14:07.340371,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\cndo5VpvDZo.json,pending,,0
6SpHqGGtcFw,"""Abraham Came To Mourn For Sarah"" Genesis 23:1-20","Fellowship Baptist Church - Oakton, VA 
November 14, 2021 (Evening Worship)",20211115,2381,2,0,https://www.youtube.com/watch?v=6SpHqGGtcFw,https://i.ytimg.com/vi/6SpHqGGtcFw/maxresdefault.jpg,processed,2025-04-17T02:18:14.926854,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\6SpHqGGtcFw.json,pending,,0
R9o268hePTY,"""My Fellowworkers"" Colossians 4:7-11","Fellowship Baptist Church - Oakton, VA 
November 14, 2021 (Morning Worship)",20211114,2749,11,0,https://www.youtube.com/watch?v=R9o268hePTY,https://i.ytimg.com/vi/R9o268hePTY/maxresdefault.jpg,processed,2025-04-17T02:23:04.590062,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\R9o268hePTY.json,pending,,0
_bNqgIZk0oA,"""Ye Therefore Do Greatly Err"" Mark 12:18-27","Fellowship Baptist Church - Oakton, VA 
November 10, 2021 (Mid-Week Service)",20211111,2081,8,0,https://www.youtube.com/watch?v=_bNqgIZk0oA,https://i.ytimg.com/vi/_bNqgIZk0oA/maxresdefault.jpg,processed,2025-04-17T02:26:47.853460,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\_bNqgIZk0oA.json,pending,,0
o5mEG3RptRs,"""The Faith And Obedience Of Abraham"" Genesis 22:1-24","Fellowship Baptist Church - Oakton, VA 
November 7, 2021 (Evening Worship)",20211108,2712,8,0,https://www.youtube.com/watch?v=o5mEG3RptRs,https://i.ytimg.com/vi/o5mEG3RptRs/maxresdefault.jpg,processed,2025-04-17T02:31:36.667038,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\o5mEG3RptRs.json,pending,,0
DD1J83Jop74,"""Walk In Wisdom"" Colossians 4:5-6","Fellowship Baptist Church - Oakton, VA 
November 7, 2021 (Morning Worship)",20211107,2824,3,0,https://www.youtube.com/watch?v=DD1J83Jop74,https://i.ytimg.com/vi/DD1J83Jop74/maxresdefault.jpg,processed,2025-04-17T02:36:44.243335,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\DD1J83Jop74.json,pending,,0
